crsp_fundno,caldt,dnav,dret
036536,20090921,100.2337000,-0.001363
036536,20090922,100.4610000,0.002268
036536,20090923,100.6031000,0.001414
036536,20090924,100.2287000,-0.003722
036536,20090925,100.0318000,-0.001965
036536,20090928,100.1487000,0.001169
036536,20090929,100.4911000,0.003419
036536,20090930,101.0029000,0.005093
036536,20091001,100.3647000,-0.001827
036536,20091002,100.4699000,0.001048
036536,20091005,101.4763000,0.010017
036536,20091006,101.9958000,0.005119
036536,20091007,101.9034000,-0.000906
036536,20091008,102.4993000,0.005848
036536,20091009,102.4464000,-0.000516
036536,20091012,102.4979000,0.000503
036536,20091013,102.4223000,-0.000738
036536,20091014,102.5251000,0.001004
036536,20091015,102.0473000,-0.004660
036536,20091016,102.0653000,0.000176
036536,20091019,102.0841000,0.000184
036536,20091020,102.1218000,0.000369
036536,20091021,101.6514000,-0.004606
036536,20091022,101.3668000,-0.002800
036536,20091023,101.2842000,-0.000815
036536,20091026,100.8253000,-0.004531
036536,20091027,100.2260000,-0.005944
036536,20091028,99.7241000,-0.005008
036536,20091029,100.1174000,0.003944
036536,20091030,100.5691000,0.004512
036536,20091102,99.8025000,-0.003165
036536,20091103,99.2131000,-0.005906
036536,20091104,99.4677000,0.002566
036536,20091105,99.6332000,0.001664
036536,20091106,99.8566000,0.002242
036536,20091109,100.5518000,0.006962
036536,20091110,100.7965000,0.002434
036536,20091111,100.8137000,0.000171
036536,20091112,100.9753000,0.001603
036536,20091113,101.0934000,0.001170
036536,20091116,101.3607000,0.002644
036536,20091117,101.5119000,0.001492
036536,20091118,101.7213000,0.002063
036536,20091119,101.4081000,-0.003079
036536,20091120,101.4248000,0.000165
036536,20091123,101.7468000,0.003175
036536,20091124,101.7918000,0.000442
036536,20091125,102.0117000,0.002160
036536,20091127,101.4035000,-0.005962
036536,20091130,101.0680000,-0.003309
036536,20091201,100.9258000,0.002767
036536,20091202,100.7468000,-0.001774
036536,20091203,100.5242000,-0.002209
036536,20091204,100.5407000,0.000164
036536,20091207,100.8495000,0.003071
036536,20091208,100.7399000,-0.001087
036536,20091209,100.6119000,-0.001271
036536,20091210,100.6457000,0.000336
036536,20091211,100.8352000,0.001883
036536,20091214,101.0770000,0.002398
036536,20091215,100.9357000,-0.001398
036536,20091216,100.9571000,0.000212
036536,20091217,100.9053000,-0.000513
036536,20091218,100.9066000,0.000013
036536,20091221,100.8677000,-0.000386
036536,20091222,100.7450000,-0.001216
036536,20091223,100.7716000,0.000264
036536,20091224,100.7656000,-0.000060
036536,20091228,100.7553000,-0.000102
036536,20091229,100.3612000,0.000239
036536,20091230,100.3351000,-0.000260
036536,20091231,100.3826000,0.000473
036536,20100104,100.7995000,0.004153
036536,20100105,101.2864000,0.004830
036536,20100106,101.2627000,-0.000234
036536,20100107,101.2232000,-0.000390
036536,20100108,101.2674000,0.000437
036536,20100111,101.7450000,0.004716
036536,20100112,101.9177000,0.001697
036536,20100113,101.5694000,-0.003417
036536,20100114,101.3952000,-0.001715
036536,20100115,101.3878000,-0.000073
036536,20100119,101.5232000,0.001335
036536,20100120,101.4182000,-0.001034
036536,20100121,101.0896000,-0.003240
036536,20100122,100.8589000,-0.002282
036536,20100125,101.1473000,0.002859
036536,20100126,100.9820000,-0.001634
036536,20100127,100.7464000,-0.002333
036536,20100128,100.4496000,-0.002946
036536,20100129,100.5052000,0.000554
036536,20100201,100.1186000,0.000923
036536,20100202,100.2373000,0.001186
036536,20100203,100.1395000,-0.000976
036536,20100204,99.5903000,-0.005484
036536,20100205,99.3049000,-0.002866
036536,20100208,99.4054000,0.001012
036536,20100209,99.4017000,-0.000037
036536,20100210,99.5739000,0.001732
036536,20100211,99.9162000,0.003438
036536,20100212,99.7983000,-0.001180
036536,20100216,99.8518000,0.000536
036536,20100217,99.9667000,0.001151
036536,20100218,99.9139000,-0.000528
036536,20100219,100.0237000,0.001099
036536,20100222,100.2908000,0.002670
036536,20100223,100.2089000,-0.000817
036536,20100224,100.4180000,0.002087
036536,20100225,100.7637000,0.003443
036536,20100226,101.4719000,0.007028
036536,20100301,101.5392000,0.005503
036536,20100302,101.6931000,0.001516
036536,20100303,101.6177000,-0.000741
036536,20100304,101.7710000,0.001509
036536,20100305,102.1037000,0.003269
036536,20100308,102.4915000,0.003798
036536,20100309,102.6944000,0.001980
036536,20100310,102.8757000,0.001765
036536,20100311,102.8678000,-0.000077
036536,20100312,103.2468000,0.003684
036536,20100315,103.4110000,0.001590
036536,20100316,103.4962000,0.000824
036536,20100317,103.8511000,0.003429
036536,20100318,103.7073000,-0.001385
036536,20100319,103.6490000,-0.000562
036536,20100322,103.5688000,-0.000774
036536,20100323,103.6916000,0.001186
036536,20100324,103.4649000,-0.002186
036536,20100325,103.3644000,-0.000971
036536,20100326,103.3277000,-0.000355
036536,20100329,103.3458000,0.000175
036536,20100330,103.4169000,0.000688
036536,20100331,103.4480000,0.000301
036536,20100401,103.0772000,0.001043
036536,20100405,103.2093000,0.001282
036536,20100406,103.2273000,0.000174
036536,20100407,103.2315000,0.000041
036536,20100408,103.2415000,0.000097
036536,20100409,103.3759000,0.001302
036536,20100412,103.7283000,0.003409
036536,20100413,103.9329000,0.001972
036536,20100414,104.2682000,0.003226
036536,20100415,104.5454000,0.002659
036536,20100416,104.4048000,-0.001345
036536,20100419,104.3778000,-0.000259
036536,20100420,104.5773000,0.001911
036536,20100421,104.4799000,-0.000931
036536,20100422,104.1639000,-0.003025
036536,20100423,104.1332000,-0.000295
036536,20100426,104.2568000,0.001187
036536,20100427,103.6707000,-0.005622
036536,20100428,103.2688000,-0.003877
036536,20100429,103.5845000,0.003057
036536,20100430,103.6461000,0.000595
036536,20100503,103.2839000,0.001052
036536,20100504,102.6816000,-0.005831
036536,20100505,101.9199000,-0.007418
036536,20100506,100.6244000,-0.012711
036536,20100507,100.1466000,-0.004748
036536,20100510,101.8608000,0.017117
036536,20100511,102.0169000,0.001532
036536,20100512,102.5692000,0.005414
036536,20100513,102.8247000,0.002491
036536,20100514,102.5346000,-0.002821
036536,20100517,102.3739000,-0.001567
036536,20100518,102.1724000,-0.001968
036536,20100519,101.5511000,-0.006081
036536,20100520,100.7327000,-0.008059
036536,20100521,100.7042000,-0.000283
036536,20100524,100.9725000,0.002664
036536,20100525,100.1681000,-0.007967
036536,20100526,100.7344000,0.005653
036536,20100527,101.4043000,0.006650
036536,20100528,101.4692000,0.000640
036536,20100601,100.9313000,-0.000869
036536,20100602,101.1659000,0.002324
036536,20100603,101.3893000,0.002208
036536,20100604,100.8335000,-0.005482
036536,20100607,100.7316000,-0.001011
036536,20100608,100.4493000,-0.002802
036536,20100609,100.8319000,0.003809
036536,20100610,101.1600000,0.003254
036536,20100611,101.3070000,0.001453
036536,20100614,101.5999000,0.002891
036536,20100615,101.8876000,0.002832
036536,20100616,102.1723000,0.002794
036536,20100617,102.5120000,0.003325
036536,20100618,102.9431000,0.004205
036536,20100621,103.1442000,0.001954
036536,20100622,103.1709000,0.000259
036536,20100623,103.1566000,-0.000139
036536,20100624,102.9962000,-0.001555
036536,20100625,103.0377000,0.000403
036536,20100628,103.3367000,0.002902
036536,20100629,103.1266000,-0.002033
036536,20100630,103.0785000,-0.000466
036536,20100701,102.4438000,-0.001666
036536,20100702,102.5884000,0.001412
036536,20100706,102.9027000,0.003064
036536,20100707,103.2502000,0.003377
036536,20100708,103.6000000,0.003388
036536,20100709,103.7783000,0.001721
036536,20100712,104.0162000,0.002292
036536,20100713,104.3829000,0.003525
036536,20100714,104.4944000,0.001068
036536,20100715,104.7415000,0.002365
036536,20100716,104.8808000,0.001330
036536,20100719,104.9997000,0.001134
036536,20100720,105.2478000,0.002363
036536,20100721,105.5524000,0.002894
036536,20100722,106.0036000,0.004275
036536,20100723,106.2435000,0.002263
036536,20100726,106.5968000,0.003325
036536,20100727,106.7931000,0.001842
036536,20100728,106.7394000,-0.000503
036536,20100729,106.9678000,0.002140
036536,20100730,107.0943000,0.001183
036536,20100802,107.2366000,0.005388
036536,20100803,107.7017000,0.004337
036536,20100804,107.7751000,0.000682
036536,20100805,107.9124000,0.001274
036536,20100806,108.2850000,0.003453
036536,20100809,109.0081000,0.006678
036536,20100810,109.0282000,0.000184
036536,20100811,109.0571000,0.000265
036536,20100812,108.9154000,-0.001299
036536,20100813,109.0093000,0.000862
036536,20100816,109.1706000,0.001480
036536,20100817,109.8038000,0.005800
036536,20100818,110.3607000,0.005072
036536,20100819,110.6955000,0.003034
036536,20100820,110.7250000,0.000266
036536,20100823,110.9834000,0.002334
036536,20100824,110.4752000,-0.004579
036536,20100825,110.0131000,-0.004183
036536,20100826,109.9335000,-0.000724
036536,20100827,109.4433000,-0.004459
036536,20100830,109.4011000,-0.000386
036536,20100831,109.4182000,0.000156
036536,20100901,109.2656000,0.002663
036536,20100902,109.3249000,0.000543
036536,20100903,109.2653000,-0.000545
036536,20100907,108.9902000,-0.002518
036536,20100908,108.6519000,-0.003104
036536,20100909,108.4411000,-0.001940
036536,20100910,108.4372000,-0.000036
036536,20100913,108.5814000,0.001330
036536,20100914,108.8014000,0.002026
036536,20100915,108.9351000,0.001229
036536,20100916,108.8853000,-0.000457
036536,20100917,108.6075000,-0.002551
036536,20100920,108.7418000,0.001237
036536,20100921,108.8675000,0.001156
036536,20100922,109.2531000,0.003542
036536,20100923,109.1383000,-0.001051
036536,20100924,109.4305000,0.002677
036536,20100927,109.8476000,0.003812
036536,20100928,110.0608000,0.001941
036536,20100929,110.5666000,0.004596
036536,20100930,110.6220000,0.000501
036536,20101001,110.2955000,0.001075
036536,20101004,110.4081000,0.001021
036536,20101005,110.6905000,0.002558
036536,20101006,111.0729000,0.003455
036536,20101007,111.2729000,0.001801
036536,20101008,111.6349000,0.003253
036536,20101011,111.6850000,0.000449
036536,20101012,112.1040000,0.003752
036536,20101013,112.6002000,0.004426
036536,20101014,112.4599000,-0.001246
036536,20101015,112.0352000,-0.003776
036536,20101018,111.8358000,-0.001780
036536,20101019,111.4700000,-0.003271
036536,20101020,111.5200000,0.000449
036536,20101021,111.5900000,0.000628
036536,20101022,111.6400000,0.000448
036536,20101025,112.0994000,0.004115
036536,20101026,112.0286000,-0.000632
036536,20101027,111.7981000,-0.002058
036536,20101028,111.9811000,0.001637
036536,20101029,112.1209000,0.001248
036536,20101101,111.9776000,0.002628
036536,20101102,112.1857000,0.001858
036536,20101103,112.3254000,0.001245
036536,20101104,112.9961000,0.005971
036536,20101105,112.8567000,-0.001234
036536,20101108,112.3175000,-0.004778
036536,20101109,111.8825000,-0.003873
036536,20101110,111.1466000,-0.006577
036536,20101111,111.1635000,0.000152
036536,20101112,110.6194000,-0.004895
036536,20101115,109.7939000,-0.007463
036536,20101116,109.0391000,-0.006875
036536,20101117,109.2981000,0.002375
036536,20101118,109.4731000,0.001601
036536,20101119,109.6199000,0.001341
036536,20101122,109.6497000,0.000272
036536,20101123,109.2605000,-0.003549
036536,20101124,109.1963000,-0.000588
036536,20101126,109.0375000,-0.001454
036536,20101129,108.2979000,-0.006783
036536,20101130,107.6603000,-0.005887
036536,20101201,107.5813000,0.003527
036536,20101202,107.9487000,0.003415
036536,20101203,108.3697000,0.003900
036536,20101206,108.5234000,0.001418
036536,20101207,108.4980000,-0.000234
036536,20101208,107.5742000,-0.008514
036536,20101209,107.6886000,0.001063
036536,20101210,107.5236000,-0.001532
036536,20101213,107.3441000,-0.001669
036536,20101214,107.1408000,-0.001894
036536,20101215,106.2104000,-0.008684
036536,20101216,105.5509000,-0.006209
036536,20101217,105.7142000,0.001547
036536,20101220,106.0465000,0.003143
036536,20101221,106.1500000,0.000976
036536,20101222,106.2901000,0.001320
036536,20101223,106.3800000,0.000846
036536,20101227,106.3567000,-0.000219
036536,20101228,105.9200000,0.000223
036536,20101229,105.9800000,0.000566
036536,20101230,106.1100000,0.001227
036536,20101231,106.1900000,0.000754
036536,20110103,106.7300000,0.005085
036536,20110104,107.4900000,0.007121
036536,20110105,107.0542000,-0.004054
036536,20110106,106.8386000,-0.002014
036536,20110107,106.7428000,-0.000897
036536,20110110,106.6779000,-0.000608
036536,20110111,106.8300000,0.001426
036536,20110112,106.9789000,0.001394
036536,20110113,107.0341000,0.000516
036536,20110114,106.9978000,-0.000339
036536,20110118,106.8422000,-0.001454
036536,20110119,106.6022000,-0.002246
036536,20110120,106.0852000,-0.004850
036536,20110121,106.1004000,0.000143
036536,20110124,106.3900000,0.002729
036536,20110125,106.4400000,0.000470
036536,20110126,106.3300000,-0.001033
036536,20110127,106.0421000,-0.002708
036536,20110128,105.2480000,-0.007489
036536,20110131,105.4148000,0.001585
036536,20110201,105.5318000,0.005422
036536,20110202,105.6105000,0.000746
036536,20110203,105.4238000,-0.001768
036536,20110204,105.1759000,-0.002351
036536,20110207,105.0008000,-0.001665
036536,20110208,105.0030000,0.000021
036536,20110209,104.7497000,-0.002412
036536,20110210,104.4506000,-0.002855
036536,20110211,104.3157000,-0.001292
036536,20110214,104.2946000,-0.000202
036536,20110215,104.1300000,-0.001578
036536,20110216,104.3448000,0.002063
036536,20110217,104.6119000,0.002560
036536,20110218,104.6257000,0.000132
036536,20110222,104.5500000,-0.000724
036536,20110223,104.4912000,-0.000562
036536,20110224,104.5313000,0.000384
036536,20110225,104.8722000,0.003261
036536,20110228,105.2079000,0.003201
036536,20110301,104.8508000,0.000884
036536,20110302,105.0172000,0.001587
036536,20110303,105.0400000,0.000217
036536,20110304,105.2234000,0.001746
036536,20110307,105.3395000,0.001103
036536,20110308,105.5340000,0.001846
036536,20110309,105.6000000,0.000625
036536,20110310,105.5804000,-0.000186
036536,20110311,105.5944000,0.000133
036536,20110314,105.6077000,0.000126
036536,20110315,105.3602000,-0.002344
036536,20110316,105.4181000,0.000550
036536,20110317,105.5394000,0.001151
036536,20110318,105.6700000,0.001237
036536,20110321,105.7500000,0.000757
036536,20110322,105.7478000,-0.000021
036536,20110323,105.8283000,0.000761
036536,20110324,105.8958000,0.000638
036536,20110325,105.9231000,0.000258
036536,20110328,105.9247000,0.000015
036536,20110329,105.8852000,-0.000373
036536,20110330,105.8882000,0.000028
036536,20110331,106.0276000,0.001316
036536,20110401,105.8942000,0.003003
036536,20110404,106.0890000,0.001840
036536,20110405,106.0532000,-0.000337
036536,20110406,106.1683000,0.001085
036536,20110407,106.0949000,-0.000691
036536,20110408,106.0974000,0.000024
036536,20110411,106.0372000,-0.000567
036536,20110412,105.8950000,-0.001341
036536,20110413,105.9266000,0.000298
036536,20110414,105.8671000,-0.000562
036536,20110415,106.0800000,0.002011
036536,20110418,105.8943000,-0.001751
036536,20110419,105.9686000,0.000702
036536,20110420,106.1789000,0.001985
036536,20110421,106.1883000,0.000089
036536,20110425,106.2127000,0.000230
036536,20110426,106.3123000,0.000938
036536,20110427,106.2455000,-0.000628
036536,20110428,106.7099000,0.004371
036536,20110429,106.9976000,0.002696
036536,20110502,106.7286000,0.001667
036536,20110503,106.8944000,0.001553
036536,20110504,106.9954000,0.000945
036536,20110505,107.1099000,0.001070
036536,20110506,107.2615000,0.001415
036536,20110509,107.4479000,0.001738
036536,20110510,107.5388000,0.000846
036536,20110511,107.5385000,-0.000003
036536,20110512,107.5930000,0.000507
036536,20110513,107.7085000,0.001073
036536,20110516,107.8411000,0.001231
036536,20110517,107.9849000,0.001333
036536,20110518,108.1927000,0.001924
036536,20110519,108.1985000,0.000054
036536,20110520,108.1907000,-0.000072
036536,20110523,108.0689000,-0.001126
036536,20110524,108.0767000,0.000072
036536,20110525,107.9076000,-0.001565
036536,20110526,107.7821000,-0.001163
036536,20110527,107.8713000,0.000828
036536,20110531,108.1458000,0.002545
036536,20110601,107.8841000,0.001798
036536,20110602,107.9946000,0.001024
036536,20110603,108.1291000,0.001245
036536,20110606,108.0975000,-0.000292
036536,20110607,108.2176000,0.001111
036536,20110608,108.3001000,0.000762
036536,20110609,108.3607000,0.000560
036536,20110610,108.4020000,0.000381
036536,20110613,108.2581000,-0.001327
036536,20110614,108.3637000,0.000975
036536,20110615,108.2127000,-0.001393
036536,20110616,108.0572000,-0.001437
036536,20110617,107.9891000,-0.000630
036536,20110620,108.0931000,0.000963
036536,20110621,108.2749000,0.001682
036536,20110622,108.3320000,0.000527
036536,20110623,108.0370000,-0.002723
036536,20110624,108.0227000,-0.000132
036536,20110627,108.2229000,0.001853
036536,20110628,108.3713000,0.001371
036536,20110629,108.4874000,0.001071
036536,20110630,108.7514000,0.002433
036536,20110701,108.3421000,0.000360
036536,20110705,108.4705000,0.001185
036536,20110706,108.5323000,0.000570
036536,20110707,108.5500000,0.000163
036536,20110708,108.6831000,0.001226
036536,20110711,108.5600000,-0.001133
036536,20110712,108.4511000,-0.001003
036536,20110713,108.5160000,0.000598
036536,20110714,108.5439000,0.000257
036536,20110715,108.4805000,-0.000584
036536,20110718,108.4700000,-0.000097
036536,20110719,108.6817000,0.001952
036536,20110720,108.8289000,0.001354
036536,20110721,108.9959000,0.001535
036536,20110722,109.1666000,0.001566
036536,20110725,109.0140000,-0.001398
036536,20110726,109.2690000,0.002339
036536,20110727,109.5126000,0.002229
036536,20110728,109.9244000,0.003760
036536,20110729,110.4211000,0.004519
036536,20110801,110.6290000,0.005684
036536,20110802,111.0418000,0.003731
036536,20110803,111.2026000,0.001448
036536,20110804,110.7903000,-0.003708
036536,20110805,110.1582000,-0.005705
036536,20110808,109.0949000,-0.009652
036536,20110809,108.6440000,-0.004133
036536,20110810,108.8082000,0.001511
036536,20110811,107.9500000,-0.007887
036536,20110812,108.5282000,0.005356
036536,20110815,109.1135000,0.005393
036536,20110816,109.3713000,0.002363
036536,20110817,110.0837000,0.006514
036536,20110818,110.0190000,-0.000588
036536,20110819,110.2106000,0.001742
036536,20110822,110.1714000,-0.000356
036536,20110823,109.8054000,-0.003322
036536,20110824,109.4960000,-0.002818
036536,20110825,109.5135000,0.000160
036536,20110826,109.5822000,0.000627
036536,20110829,109.6840000,0.000929
036536,20110830,110.0058000,0.002934
036536,20110831,110.5446000,0.004898
036536,20110901,110.2140000,0.000950
036536,20110902,110.2400000,0.000236
036536,20110906,110.1927000,-0.000429
036536,20110907,110.4224000,0.002085
036536,20110908,110.5066000,0.000763
036536,20110909,110.1942000,-0.002827
036536,20110912,109.7772000,-0.003784
036536,20110913,109.6061000,-0.001559
036536,20110914,109.1418000,-0.004236
036536,20110915,109.0194000,-0.001121
036536,20110916,109.0210000,0.000015
036536,20110919,108.5359000,-0.004450
036536,20110920,108.6133000,0.000713
036536,20110921,108.1817000,-0.003974
036536,20110922,106.6000000,-0.014621
036536,20110923,105.2960000,-0.012233
036536,20110926,104.2366000,-0.010061
036536,20110927,105.3174000,0.010369
036536,20110928,105.1455000,-0.001632
036536,20110929,105.4978000,0.003351
036536,20110930,105.2087000,-0.002740
036536,20111003,104.7263000,-0.000398
036536,20111004,103.8504000,-0.008364
036536,20111005,103.9687000,0.001139
036536,20111006,104.7543000,0.007556
036536,20111007,104.9416000,0.001788
036536,20111010,104.9926000,0.000486
036536,20111011,105.8020000,0.007709
036536,20111012,106.6737000,0.008239
036536,20111013,106.8801000,0.001935
036536,20111014,107.3357000,0.004263
036536,20111017,107.7054000,0.003444
036536,20111018,107.6325000,-0.000677
036536,20111019,107.7516000,0.001107
036536,20111020,107.3501000,-0.003726
036536,20111021,107.5380000,0.001750
036536,20111024,107.7476000,0.001949
036536,20111025,108.2481000,0.004645
036536,20111026,108.4647000,0.002001
036536,20111027,109.6242000,0.010690
036536,20111028,109.7014000,0.000704
036536,20111031,109.5585000,-0.001303
036536,20111101,108.9029000,-0.001925
036536,20111102,109.1628000,0.002387
036536,20111103,109.7609000,0.005479
036536,20111104,109.9200000,0.001450
036536,20111107,109.9777000,0.000525
036536,20111108,110.0702000,0.000841
036536,20111109,109.5995000,-0.004276
036536,20111110,109.3977000,-0.001841
036536,20111111,109.4146000,0.000154
036536,20111114,109.3779000,-0.000335
036536,20111115,108.9000000,-0.004369
036536,20111116,108.8520000,-0.000441
036536,20111117,108.5311000,-0.002948
036536,20111118,108.3200000,-0.001945
036536,20111121,107.6415000,-0.006264
036536,20111122,107.5477000,-0.000871
036536,20111123,107.0399000,-0.004722
036536,20111125,107.0735000,0.000314
036536,20111128,107.0966000,0.000216
036536,20111129,107.2551000,0.001480
036536,20111130,107.9259000,0.006254
036536,20111201,107.7749000,0.002685
036536,20111202,108.0588000,0.002634
036536,20111205,108.4785000,0.003884
036536,20111206,108.4462000,-0.000298
036536,20111207,108.4609000,0.000136
036536,20111208,108.3172000,-0.001325
036536,20111209,108.3200000,0.000026
036536,20111212,108.2139000,-0.000980
036536,20111213,108.3405000,0.001170
036536,20111214,108.1138000,-0.002092
036536,20111215,108.1217000,0.000073
036536,20111216,108.0768000,-0.000415
036536,20111219,108.1159000,0.000362
036536,20111220,108.2821000,0.001537
036536,20111221,108.3711000,0.000822
036536,20111222,108.4320000,0.000562
036536,20111223,108.4253000,-0.000062
036536,20111227,108.1432000,0.001212
036536,20111228,108.2389000,0.000885
036536,20111229,108.2972000,0.000539
036536,20111230,108.3600000,0.000580
036536,20120103,108.6335000,0.002524
036536,20120104,108.2417000,-0.003607
