crsp_fundno,caldt,dnav,dret
011877,20090807,6.7800000,-0.001473
011877,20090810,6.8100000,0.004425
011877,20090811,6.8200000,0.001468
011877,20090812,6.8200000,0.000000
011877,20090813,6.8400000,0.002933
011877,20090814,6.8500000,0.001462
011877,20090817,6.8600000,0.001460
011877,20090818,6.8500000,-0.001458
011877,20090819,6.8600000,0.001460
011877,20090820,6.8700000,0.001458
011877,20090821,6.8400000,-0.004367
011877,20090824,6.8600000,0.002924
011877,20090825,6.8700000,0.001458
011877,20090826,6.8800000,0.001456
011877,20090827,6.8800000,0.000000
011877,20090828,6.8800000,0.000000
011877,20090831,6.9000000,0.006468
011877,20090901,6.9100000,0.001449
011877,20090902,6.9300000,0.002894
011877,20090903,6.9200000,-0.001443
011877,20090904,6.9000000,-0.002890
011877,20090908,6.9000000,0.000000
011877,20090909,6.9100000,0.001449
011877,20090910,6.9400000,0.004342
011877,20090911,6.9500000,0.001441
011877,20090914,6.9400000,-0.001439
011877,20090915,6.9400000,0.000000
011877,20090916,6.9400000,0.000000
011877,20090917,6.9600000,0.002882
011877,20090918,6.9500000,-0.001437
011877,20090921,6.9500000,0.000000
011877,20090922,6.9700000,0.002878
011877,20090923,6.9800000,0.001435
011877,20090924,6.9900000,0.001433
011877,20090925,6.9900000,0.000000
011877,20090928,7.0000000,0.001431
011877,20090929,7.0000000,0.000000
011877,20090930,7.0000000,0.003281
011877,20091001,7.0300000,0.004286
011877,20091002,7.0200000,-0.001422
011877,20091005,7.0300000,0.001425
011877,20091006,7.0300000,0.000000
011877,20091007,7.0500000,0.002845
011877,20091008,7.0400000,-0.001418
011877,20091009,7.0100000,-0.004261
011877,20091012,7.0100000,0.000000
011877,20091013,7.0300000,0.002853
011877,20091014,7.0100000,-0.002845
011877,20091015,7.0100000,0.000000
011877,20091016,7.0200000,0.001427
011877,20091019,7.0300000,0.001425
011877,20091020,7.0500000,0.002845
011877,20091021,7.0300000,-0.002837
011877,20091022,7.0300000,0.000000
011877,20091023,7.0200000,-0.001422
011877,20091026,7.0100000,-0.001425
011877,20091027,7.0400000,0.004280
011877,20091028,7.0500000,0.001420
011877,20091029,7.0300000,-0.002837
011877,20091030,7.0600000,0.007496
011877,20091102,7.0500000,-0.001416
011877,20091103,7.0400000,-0.001418
011877,20091104,7.0300000,-0.001420
011877,20091105,7.0300000,0.000000
011877,20091106,7.0500000,0.002845
011877,20091109,7.0600000,0.001418
011877,20091110,7.0600000,0.000000
011877,20091111,7.0600000,0.000000
011877,20091112,7.0700000,0.001416
011877,20091113,7.0800000,0.001414
011877,20091116,7.1100000,0.004237
011877,20091117,7.1100000,0.000000
011877,20091118,7.1000000,-0.001406
011877,20091119,7.1000000,0.000000
011877,20091120,7.1000000,0.000000
011877,20091123,7.1000000,0.000000
011877,20091124,7.1200000,0.002817
011877,20091125,7.1200000,0.000000
011877,20091127,7.1400000,0.002809
011877,20091130,7.1400000,0.002993
011877,20091201,7.1300000,-0.001401
011877,20091202,7.1200000,-0.001403
011877,20091203,7.1100000,-0.001404
011877,20091204,7.0800000,-0.004219
011877,20091207,7.1000000,0.002825
011877,20091208,7.1100000,0.001408
011877,20091209,7.1100000,0.000000
011877,20091210,7.1000000,-0.001406
011877,20091211,7.0900000,-0.001408
011877,20091214,7.0900000,0.000000
011877,20091215,7.0800000,-0.001410
011877,20091216,7.0900000,0.001412
011877,20091217,7.1100000,0.002821
011877,20091218,7.1000000,-0.001406
011877,20091221,7.0700000,-0.004225
011877,20091222,7.0500000,-0.002829
011877,20091223,7.0500000,0.000000
011877,20091224,7.0400000,-0.001418
011877,20091228,7.0300000,-0.001420
011877,20091229,7.0400000,0.001422
011877,20091230,7.0500000,0.001420
011877,20091231,7.0400000,0.003412
011877,20100104,7.0500000,0.001420
011877,20100105,7.0800000,0.004255
011877,20100106,7.0800000,0.000000
011877,20100107,7.0800000,0.000000
011877,20100108,7.0900000,0.001412
011877,20100111,7.0900000,0.000000
