crsp_fundno,caldt,dnav,dret
012690,20101227,15.0925000,0.000080
012690,20101228,15.1019000,0.000623
012690,20101229,15.1172000,0.001013
012690,20101230,15.0994000,-0.001177
012690,20101231,15.0815000,-0.001185
012690,20110103,15.1806000,0.006571
012690,20110104,15.1255000,-0.003630
012690,20110105,15.1286000,0.000205
012690,20110106,15.1125000,-0.001064
012690,20110107,15.0855000,-0.001787
012690,20110110,15.0666000,-0.001253
012690,20110111,15.1133000,0.003100
012690,20110112,15.2203000,0.007080
012690,20110113,15.2195000,-0.000053
012690,20110114,15.2956000,0.005000
012690,20110118,15.3474000,0.003387
012690,20110119,15.2545000,-0.006053
012690,20110120,15.2459000,-0.000564
012690,20110121,15.2618000,0.001043
012690,20110124,15.3465000,0.005550
012690,20110125,15.3798000,0.002170
012690,20110126,15.3978000,0.001170
012690,20110127,15.4257000,0.001812
012690,20110128,15.1936000,-0.015046
012690,20110131,15.2486000,0.003620
012690,20110201,15.4567000,0.013647
012690,20110202,15.4342000,-0.001456
012690,20110203,15.4777000,0.002818
012690,20110204,15.5078000,0.001945
012690,20110207,15.5502000,0.002734
012690,20110208,15.5901000,0.002566
012690,20110209,15.5783000,-0.000757
012690,20110210,15.5652000,-0.000841
012690,20110211,15.6155000,0.003232
012690,20110214,15.5954000,-0.001287
012690,20110215,15.5815000,-0.000891
012690,20110216,15.6690000,0.005616
012690,20110217,15.7574000,0.005642
012690,20110218,15.8190000,0.003909
012690,20110222,15.6303000,-0.011929
012690,20110223,15.5159000,-0.007319
012690,20110224,15.5125000,-0.000219
012690,20110225,15.6670000,0.009960
012690,20110228,15.7718000,0.006689
012690,20110301,15.6113000,-0.010176
012690,20110302,15.6546000,0.002774
012690,20110303,15.8886000,0.014948
012690,20110304,15.8031000,-0.005381
012690,20110307,15.7102000,-0.005879
012690,20110308,15.8627000,0.009707
012690,20110309,15.8902000,0.001734
012690,20110310,15.6429000,-0.015563
012690,20110311,15.6955000,0.003363
012690,20110314,15.5898000,-0.006734
012690,20110315,15.3966000,-0.012393
012690,20110316,15.1766000,-0.014289
012690,20110317,15.3083000,0.008678
012690,20110318,15.4285000,0.007852
012690,20110321,15.6605000,0.015037
012690,20110322,15.5328000,-0.002369
012690,20110323,15.5423000,0.000612
012690,20110324,15.6338000,0.005887
012690,20110325,15.6645000,0.001964
012690,20110328,15.6357000,-0.001839
012690,20110329,15.7313000,0.006114
012690,20110330,15.8515000,0.007641
012690,20110331,15.8549000,0.000214
012690,20110401,15.9557000,0.006358
012690,20110404,15.9780000,0.001398
012690,20110405,15.9846000,0.000413
012690,20110406,16.0647000,0.005011
012690,20110407,16.0061000,-0.003648
012690,20110408,15.9453000,-0.003799
012690,20110411,15.9258000,-0.001223
012690,20110412,15.8050000,-0.007585
012690,20110413,15.8104000,0.000342
012690,20110414,15.8535000,0.002726
012690,20110415,15.9569000,0.006522
012690,20110418,15.7628000,-0.012164
012690,20110419,15.8127000,0.003166
012690,20110420,16.0298000,0.013729
012690,20110421,16.0632000,0.002084
012690,20110425,16.0552000,-0.000498
012690,20110426,16.2338000,0.011124
012690,20110427,16.3471000,0.006979
012690,20110428,16.3988000,0.003163
012690,20110429,16.4207000,0.001335
012690,20110502,16.4059000,-0.000901
012690,20110503,16.3829000,-0.001402
012690,20110504,16.3064000,-0.004670
012690,20110505,16.1836000,-0.007531
012690,20110506,16.2349000,0.003170
012690,20110509,16.3319000,0.005975
012690,20110510,16.4644000,0.008113
012690,20110511,16.3583000,-0.006444
012690,20110512,16.4961000,0.008424
012690,20110513,16.3859000,-0.006680
012690,20110516,16.3521000,-0.002063
012690,20110517,16.3488000,-0.000202
012690,20110518,16.4528000,0.006361
012690,20110519,16.5171000,0.003908
012690,20110520,16.4015000,-0.006999
012690,20110523,16.2126000,-0.011517
012690,20110524,16.1766000,-0.002220
012690,20110525,16.1805000,0.000241
012690,20110526,16.2236000,0.002664
012690,20110527,16.2774000,0.003316
012690,20110531,16.4368000,0.009793
012690,20110601,16.1279000,-0.018793
012690,20110602,16.0512000,-0.004756
012690,20110603,15.8945000,-0.009763
012690,20110606,15.8011000,-0.005876
012690,20110607,15.8229000,0.001380
012690,20110608,15.7823000,-0.002566
012690,20110609,15.8546000,0.004581
012690,20110610,15.6486000,-0.012993
012690,20110613,15.6983000,0.003176
012690,20110614,15.8818000,0.011689
012690,20110615,15.6418000,-0.015112
012690,20110616,15.7162000,0.004756
012690,20110617,15.7859000,0.004435
012690,20110620,15.8844000,0.006240
012690,20110621,15.9007000,0.007555
012690,20110622,15.8138000,-0.005465
012690,20110623,15.7233000,-0.005723
012690,20110624,15.6466000,-0.004878
012690,20110627,15.7422000,0.006110
012690,20110628,15.8762000,0.008512
012690,20110629,15.9933000,0.007376
012690,20110630,16.1129000,0.007478
012690,20110701,16.3029000,0.011792
012690,20110705,16.2362000,-0.004091
012690,20110706,16.2895000,0.003283
012690,20110707,16.3933000,0.006372
012690,20110708,16.2964000,-0.005911
012690,20110711,16.0851000,-0.012966
012690,20110712,16.0734000,-0.000727
012690,20110713,16.0843000,0.000678
012690,20110714,15.9868000,-0.006062
012690,20110715,16.0204000,0.002102
012690,20110718,15.8355000,-0.011542
012690,20110719,15.9953000,0.010091
012690,20110720,16.0207000,0.001588
012690,20110721,16.2408000,0.013738
012690,20110722,16.1985000,-0.002605
012690,20110725,16.1180000,-0.004970
012690,20110726,16.0270000,-0.005646
012690,20110727,15.7840000,-0.015162
012690,20110728,15.7040000,-0.005068
012690,20110729,15.6117000,-0.005877
012690,20110801,15.5508000,-0.003901
012690,20110802,15.2496000,-0.019369
012690,20110803,15.2953000,0.002997
012690,20110804,14.7009000,-0.038862
012690,20110805,14.7326000,0.002156
012690,20110808,13.8839000,-0.057607
012690,20110809,14.4856000,0.043338
012690,20110810,13.9636000,-0.036036
012690,20110811,14.5708000,0.043484
012690,20110812,14.6159000,0.003095
012690,20110815,14.9411000,0.022250
012690,20110816,14.8627000,-0.005247
012690,20110817,14.9109000,0.003243
012690,20110818,14.4234000,-0.032694
012690,20110819,14.2714000,-0.010538
012690,20110822,14.3165000,0.003160
012690,20110823,14.7378000,0.029428
012690,20110824,14.9209000,0.012424
012690,20110825,14.6557000,-0.017774
012690,20110826,14.8130000,0.010733
012690,20110829,15.2104000,0.026828
012690,20110830,15.2417000,0.002058
012690,20110831,15.3372000,0.006266
012690,20110901,15.1882000,-0.009715
012690,20110902,14.8543000,-0.021984
012690,20110906,14.7235000,-0.008806
012690,20110907,15.0995000,0.025537
012690,20110908,14.9686000,-0.008669
012690,20110909,14.6062000,-0.024211
012690,20110912,14.6496000,0.002971
012690,20110913,14.7744000,0.008519
012690,20110914,14.9488000,0.011804
012690,20110915,15.1511000,0.013533
012690,20110916,15.1985000,0.003128
012690,20110919,15.0525000,-0.009606
012690,20110920,15.0545000,0.000133
012690,20110921,14.5401000,-0.027872
012690,20110922,14.2006000,-0.023349
012690,20110923,14.3154000,0.008084
012690,20110926,14.5745000,0.018099
012690,20110927,14.7634000,0.012961
012690,20110928,14.4840000,-0.018925
012690,20110929,14.7026000,0.015093
012690,20110930,14.4364000,-0.018106
012690,20111003,14.0482000,-0.026890
012690,20111004,14.3258000,0.019761
012690,20111005,14.5185000,0.013451
012690,20111006,14.7591000,0.016572
012690,20111007,14.6888000,-0.004763
012690,20111010,15.0825000,0.026803
012690,20111011,15.0340000,-0.003216
012690,20111012,15.1582000,0.008261
012690,20111013,15.1255000,-0.002157
012690,20111014,15.2969000,0.011332
012690,20111017,15.0580000,-0.015618
012690,20111018,15.3324000,0.018223
012690,20111019,15.2332000,-0.006470
012690,20111020,15.3100000,0.005042
012690,20111021,15.6374000,0.021385
012690,20111024,15.7731000,0.008678
012690,20111025,15.4992000,-0.017365
012690,20111026,15.6364000,0.008852
012690,20111027,16.0861000,0.028760
012690,20111028,16.0187000,-0.004190
012690,20111031,15.7478000,-0.016911
012690,20111101,15.3436000,-0.025667
012690,20111102,15.5554000,0.013804
012690,20111103,15.8360000,0.018039
012690,20111104,15.7418000,-0.005948
012690,20111107,15.8300000,0.005603
012690,20111108,15.9756000,0.009198
012690,20111109,15.4702000,-0.031636
012690,20111110,15.5968000,0.008183
012690,20111111,15.8771000,0.017972
012690,20111114,15.7258000,-0.009529
012690,20111115,15.7915000,0.004178
012690,20111116,15.5854000,-0.013051
012690,20111117,15.4160000,-0.010869
012690,20111118,15.4563000,0.002614
012690,20111121,15.1952000,-0.016893
012690,20111122,15.1078000,-0.005752
012690,20111123,14.8200000,-0.019050
012690,20111125,14.8198000,-0.000013
012690,20111128,15.1574000,0.022780
012690,20111129,15.2669000,0.007224
012690,20111130,15.8187000,0.036144
012690,20111201,15.7780000,-0.002573
012690,20111202,15.7029000,-0.004760
012690,20111205,15.8471000,0.009183
012690,20111206,15.8782000,0.001963
012690,20111207,15.9112000,0.002078
012690,20111208,15.6182000,-0.018415
012690,20111209,15.8614000,0.015572
012690,20111212,15.6794000,-0.011474
012690,20111213,15.6010000,-0.005000
012690,20111214,15.4739000,-0.008147
012690,20111215,15.6055000,0.008505
012690,20111216,15.6194000,0.000891
012690,20111219,15.4794000,-0.008963
012690,20111220,15.8629000,0.024775
012690,20111221,15.8294000,0.005983
012690,20111222,15.9193000,0.005679
012690,20111223,16.0484000,0.008110
012690,20111227,16.0860000,0.002343
012690,20111228,15.9223000,-0.010177
012690,20111229,16.0875000,0.010375
