crsp_fundno,caldt,dnav,dret
043528,20091026,41.5057000,-0.011204
043528,20091027,40.5467000,-0.023105
043528,20091028,38.4543000,-0.051605
043528,20091029,40.6849000,0.058007
043528,20091030,38.9387000,-0.042920
043528,20091102,39.4941000,0.014263
043528,20091103,39.9645000,0.011911
043528,20091104,40.6104000,0.016162
043528,20091105,41.6556000,0.025737
043528,20091106,41.6401000,-0.000372
043528,20091109,43.2030000,0.037534
043528,20091110,42.9745000,-0.005289
043528,20091111,43.0235000,0.001140
043528,20091112,41.8591000,-0.027064
043528,20091113,42.5800000,0.017222
043528,20091116,43.4601000,0.020669
043528,20091117,43.8902000,0.009896
043528,20091118,43.3837000,-0.011540
043528,20091119,42.7731000,-0.014074
043528,20091120,42.5897000,-0.004288
043528,20091123,43.2078000,0.014513
043528,20091124,43.1188000,-0.002060
043528,20091125,43.8548000,0.017069
043528,20091127,42.5862000,-0.028927
043528,20091130,42.6928000,0.002503
043528,20091201,43.8939000,0.028134
043528,20091202,44.1167000,0.005076
043528,20091203,43.6806000,-0.009885
043528,20091204,43.5030000,-0.004066
043528,20091207,43.2810000,-0.005103
043528,20091208,42.4226000,-0.019833
043528,20091209,42.6680000,0.005785
043528,20091210,42.9579000,0.006794
043528,20091211,42.9700000,0.000282
043528,20091214,43.3563000,0.008990
043528,20091215,43.1100000,-0.005681
043528,20091216,43.1207000,0.000248
043528,20091217,41.6625000,-0.033817
043528,20091218,41.5182000,-0.003464
043528,20091221,41.3974000,-0.002910
043528,20091222,41.6681000,0.006539
043528,20091223,42.1634000,0.011887
043528,20091224,42.0200000,0.008766
043528,20091228,42.2408000,0.005255
043528,20091229,42.1289000,-0.002649
043528,20091230,42.3361000,0.004918
043528,20091231,42.4000000,0.001509
043528,20100104,43.6944000,0.030528
043528,20100105,44.0058000,0.007127
043528,20100106,44.2340000,0.005186
043528,20100107,43.7820000,-0.010218
043528,20100108,44.0573000,0.006288
043528,20100111,44.0200000,-0.000847
043528,20100112,43.4020000,-0.014039
043528,20100113,43.3834000,-0.000429
043528,20100114,42.9481000,-0.010034
043528,20100115,42.3458000,-0.014024
043528,20100119,43.0441000,0.016490
043528,20100120,41.8373000,-0.028036
043528,20100121,40.2285000,-0.038454
043528,20100122,39.4102000,-0.020341
043528,20100125,39.5100000,0.002532
043528,20100126,38.7553000,-0.019101
043528,20100127,38.6241000,-0.003385
043528,20100128,38.3685000,-0.006618
043528,20100129,37.9067000,-0.012036
043528,20100201,39.1920000,0.033907
043528,20100202,39.6800000,0.012452
043528,20100203,39.4100000,-0.006804
043528,20100204,37.1461000,-0.057445
043528,20100205,37.0710000,-0.002022
043528,20100208,36.7700000,-0.008120
043528,20100209,38.0900000,0.035899
043528,20100210,38.1672000,0.002027
043528,20100211,39.1605000,0.026025
043528,20100212,38.9253000,-0.006006
043528,20100216,39.7892000,0.022194
043528,20100217,39.9749000,0.004667
043528,20100218,40.3803000,0.010141
043528,20100219,40.1400000,-0.005951
043528,20100222,39.9500000,-0.004733
043528,20100223,39.2200000,-0.018273
043528,20100224,39.4100000,0.004844
043528,20100225,39.5590000,0.003781
043528,20100226,40.1071000,0.013855
043528,20100301,40.7074000,0.014967
043528,20100302,41.1700000,0.011364
043528,20100303,41.1160000,-0.001312
043528,20100304,40.9783000,-0.003349
043528,20100305,41.8500000,0.021272
043528,20100308,41.7961000,-0.001288
043528,20100309,42.1927000,0.009489
043528,20100310,42.5800000,0.009179
043528,20100311,42.6590000,0.001855
043528,20100312,42.5051000,-0.003608
043528,20100315,42.3291000,-0.004141
043528,20100316,42.7136000,0.009084
043528,20100317,42.7800000,0.001555
043528,20100318,42.3046000,-0.011113
043528,20100319,41.7026000,-0.014230
043528,20100322,41.8411000,0.003321
043528,20100323,42.3300000,0.011685
043528,20100324,41.7752000,-0.013107
043528,20100325,41.2114000,-0.013496
043528,20100326,41.4130000,0.004892
043528,20100329,42.3669000,0.023034
043528,20100330,42.5491000,0.004301
043528,20100331,42.6353000,0.002026
043528,20100401,43.5679000,0.021874
043528,20100405,43.9749000,0.009342
043528,20100406,44.0000000,0.000571
043528,20100407,43.5325000,-0.010625
043528,20100408,43.9100000,0.008672
043528,20100409,44.2400000,0.007515
043528,20100412,43.9000000,-0.007685
043528,20100413,43.8200000,-0.001822
043528,20100414,44.2700000,0.010269
043528,20100415,44.0127000,-0.005812
043528,20100416,42.9340000,-0.024509
043528,20100419,42.7900000,-0.003354
043528,20100420,43.2600000,0.010984
043528,20100421,42.8300000,-0.009940
043528,20100422,43.0900000,0.006071
043528,20100423,43.2900000,0.004641
043528,20100426,43.2200000,-0.001617
043528,20100427,41.5445000,-0.038767
043528,20100428,41.8600000,0.007594
043528,20100429,42.7575000,0.021441
043528,20100430,42.4100000,-0.008127
043528,20100503,42.2800000,-0.003065
043528,20100504,40.4200000,-0.043992
043528,20100505,39.9700000,-0.011133
043528,20100506,38.3600000,-0.040280
043528,20100507,38.2200000,-0.003650
043528,20100510,41.0200000,0.073260
043528,20100511,40.2900000,-0.017796
043528,20100512,40.7400000,0.011169
043528,20100513,40.4092000,-0.008120
043528,20100514,39.4419000,-0.023938
043528,20100517,38.9300000,-0.012979
043528,20100518,38.1800000,-0.019265
043528,20100519,37.4300000,-0.019644
043528,20100520,35.7810000,-0.044056
043528,20100521,37.1400000,0.037981
043528,20100524,36.6700000,-0.012655
043528,20100525,36.3600000,-0.008454
043528,20100526,36.4900000,0.003575
043528,20100527,38.5400000,0.056180
043528,20100528,38.1200000,-0.010898
043528,20100601,37.6288000,-0.012886
043528,20100602,38.8900000,0.033517
043528,20100603,38.7100000,-0.004628
043528,20100604,37.3900000,-0.034100
043528,20100607,36.7500000,-0.017117
043528,20100608,37.5500000,0.021769
043528,20100609,37.6400000,0.002397
043528,20100610,39.1200000,0.039320
043528,20100611,39.3500000,0.005879
043528,20100614,39.1600000,-0.004828
043528,20100615,40.3100000,0.029367
043528,20100616,40.4117000,0.002523
043528,20100617,40.0700000,-0.008455
043528,20100618,40.1600000,0.002246
043528,20100621,40.8400000,0.016932
043528,20100622,40.1500000,-0.016895
043528,20100623,40.2600000,0.002740
043528,20100624,39.4800000,-0.019374
043528,20100625,40.0419000,0.014233
043528,20100628,39.7600000,-0.007040
043528,20100629,37.9300000,-0.046026
043528,20100630,37.7900000,-0.003691
043528,20100701,38.0200000,0.006086
043528,20100702,38.2400000,0.005786
043528,20100706,38.4100000,0.004446
043528,20100707,39.3900000,0.025514
043528,20100708,39.6300000,0.006093
043528,20100709,40.2000000,0.014383
043528,20100712,39.5676000,-0.015731
043528,20100713,39.8800000,0.007895
043528,20100714,39.6000000,-0.007021
043528,20100715,39.3000000,-0.007576
043528,20100716,38.3502000,-0.024168
043528,20100719,38.8200000,0.012250
043528,20100720,39.8500000,0.026533
043528,20100721,39.6600000,-0.004768
043528,20100722,40.8400000,0.029753
043528,20100723,41.0700000,0.005632
043528,20100726,41.1200000,0.001217
043528,20100727,40.9800000,-0.003405
043528,20100728,40.9900000,0.000244
043528,20100729,40.9100000,-0.001952
043528,20100730,41.2900000,0.009289
043528,20100802,42.3800000,0.026399
043528,20100803,42.1800000,-0.004719
043528,20100804,42.4000000,0.005216
043528,20100805,42.3600000,-0.000943
043528,20100806,42.2200000,-0.003305
043528,20100809,42.3600000,0.003316
043528,20100810,41.8100000,-0.012984
043528,20100811,40.5000000,-0.031332
043528,20100812,40.5900000,0.002222
043528,20100813,40.6700000,0.001971
043528,20100816,41.2400000,0.014015
043528,20100817,41.5900000,0.008487
043528,20100818,41.6300000,0.000962
043528,20100819,41.1600000,-0.011290
043528,20100820,41.1200000,-0.000972
043528,20100823,40.5200000,-0.014591
043528,20100824,39.9300000,-0.014561
043528,20100825,39.7900000,-0.003506
043528,20100826,39.4530000,-0.008469
043528,20100827,40.4300000,0.024764
043528,20100830,39.5900000,-0.020777
043528,20100831,40.0500000,0.011619
043528,20100901,41.3900000,0.033458
043528,20100902,41.6520000,0.006330
043528,20100903,41.9400000,0.006914
043528,20100907,41.3200000,-0.014783
043528,20100908,41.5700000,0.006050
043528,20100909,41.7000000,0.003127
043528,20100910,41.7200000,0.000480
043528,20100913,42.9000000,0.028284
043528,20100914,42.7200000,-0.004196
043528,20100915,42.6400000,-0.001873
043528,20100916,42.7000000,0.001407
043528,20100917,42.5500000,-0.003513
043528,20100920,43.1600000,0.014336
043528,20100921,43.0400000,-0.002780
043528,20100922,43.0500000,0.000232
043528,20100923,43.1400000,0.002091
043528,20100924,43.6303000,0.011365
043528,20100927,43.8065000,0.004038
043528,20100928,44.0772000,0.006179
043528,20100929,44.2952000,0.004946
043528,20100930,44.8052000,0.011514
043528,20101001,45.3336000,0.011793
